gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
RAN,0.386003291337823,0.05880904193249811,0.076,0.073,1
LOC115491583,0.3860564592672691,0.0018100270443331453,0.005,0.006,1
MYCBPAP,0.3869495044614342,-0.004686464327071361,0.006,0.008,1
LOC115492569,0.3874914478010241,-0.003401399598799768,0.001,0.002,1
ARHGAP24,0.3879692237278245,0.0011585094888697661,0.018,0.016,1
LOC115494889,0.38800299570015867,-0.0027255774869598117,0.001,0.002,1
CC2D1B,0.3880328111336701,0.02421528459633726,0.093,0.099,1
LOC100218707,0.3882714365875586,0.025821858619790083,0.095,0.101,1
LOC115496587,0.3883153502588772,-6.170387573054756e-4,0.01,0.012,1
LOC100232452,0.3883527138564072,0.004175765025583958,0.003,0.002,1
LOC115498224,0.38851495487371257,-0.0016215971944015428,0.001,0.002,1
SYK,0.38860670436912914,0.004392424310698322,0.003,0.002,1
PANX1,0.388767007598503,0.00761477414163618,0.01,0.012,1
XDH,0.3888458464750793,0.003923846311746718,0.003,0.002,1
LOC115492262,0.3888458464750793,0.003377191807281965,0.003,0.002,1
LOC100225878,0.38895410427738497,-5.77657231947486e-4,0.001,0.002,1
CSPG4,0.38917379223582665,6.120950868943303e-5,0.001,0.002,1
AKIP1,0.3892558359933828,0.007474541868922463,0.052,0.056,1
CD58,0.3892645606697216,0.003951644776620411,0.003,0.002,1
CNKSR3,0.3892765005190201,-0.011552857205746142,0.025,0.027,1
LOC100232263,0.38954010658959404,0.0017390552174416929,0.001,0.002,1
NEU4,0.3896940523052829,0.003081091447434202,0.017,0.019,1
TPH2,0.38974342696712594,0.0013463327768715987,0.003,0.002,1
DLAT,0.39039076303499315,0.0460436560699288,0.069,0.066,1
PQBP1,0.39075538083011074,0.006308043465286399,0.009,0.008,1
ICOSLG,0.3907744737047415,-0.0021923880797924122,0.013,0.014,1
GEN1,0.39086365195097805,-0.0017021909603481787,0.008,0.01,1
ICAM5,0.39109277151112987,0.02540087691116305,0.037,0.035,1
SPRY4,0.39139288633998726,0.003865955625904822,0.007,0.006,1
EFCAB5,0.391393791583396,0.007282518938113571,0.004,0.003,1
NETO1,0.3915738488389204,0.01672992720183064,0.715,0.751,1
SRC,0.3919270643633442,0.0058894692214748814,0.018,0.016,1
TAGLN2,0.39243477083232625,0.03579073940652003,0.061,0.058,1
TMEM209,0.39273132221941115,0.00397819235848966,0.029,0.032,1
WDR48,0.3928673082331643,0.04791042059664086,0.056,0.053,1
CLP1,0.39292703343721336,0.008563815210521457,0.014,0.016,1
NT5C3B,0.3930303530620511,0.006501856736158926,0.03,0.033,1
RUFY2,0.3945106283709927,0.0313618428698374,0.153,0.163,1
MTERF2,0.3948006499738696,0.017121385136983747,0.073,0.078,1
LOC115497501,0.39513124364331986,-0.00519213259420433,0.007,0.008,1
SMAD6,0.39576202598697763,0.01863382530297207,0.029,0.026,1
LOC100220663,0.3958479294534962,0.04906253021442808,0.297,0.324,1
WDR18,0.3966215043074018,0.011119858787998108,0.016,0.014,1
PRRG1,0.39729003445366246,0.0010447837688223882,0.022,0.024,1
TBC1D16,0.39748878132678633,0.02489783983123052,0.037,0.034,1
DIRAS2,0.3978030516133004,0.033943728082045654,0.034,0.031,1
SEPTIN7,0.397850104730561,0.05579601442140003,0.414,0.438,1
FXN,0.3981300063510443,0.017049921371998705,0.052,0.056,1
TGIF2,0.39832016564242007,0.0023258351865322385,0.002,0.001,1
LOC101232842,0.39832016564242007,0.001902405283722478,0.002,0.001,1
EIF3L,0.3984803730153302,0.02108492462464681,0.044,0.047,1
ARHGDIB,0.3987353994834988,0.026265708879562644,0.074,0.079,1
LOC115491041,0.39884032541461134,0.0014310418561734126,0.002,0.001,1
GPR75,0.39916368937414276,0.00953146112209955,0.009,0.008,1
FOXO6,0.3993450098953006,7.566359626148822e-4,0.013,0.015,1
CLSPN,0.399630802121031,0.002885922290009141,0.009,0.008,1
PIGS,0.3998044801972754,0.02493537601009374,0.038,0.035,1
MORN5,0.39982091331479175,0.0045190796158634805,0.027,0.03,1
MYRF,0.4003471460536004,0.004561218230258568,0.019,0.021,1
RGP1,0.4005959266839889,0.030990386895073663,0.12,0.128,1
ARMH3,0.4006011387480014,0.037714935937261385,0.23,0.247,1
UNC13D,0.40084348837877815,-0.0021991435073467082,0.001,0.001,1
KPNA7,0.40089197152964695,-0.002871163458057963,0.001,0.001,1
NUP93,0.4011811610280655,0.03781173516985492,0.228,0.245,1
C26H1orf116,0.40118294439448354,-0.0016140283825474646,0.001,0.001,1
GJA4,0.40123145219756273,-0.002525716599141461,0.001,0.001,1
SCNN1A,0.40132847836756286,-7.759643829820472e-4,0.001,0.001,1
LOC115497921,0.40132847836756286,-8.970440043074698e-4,0.001,0.001,1
EIF4G2,0.40134640318696485,0.04782158710648898,0.205,0.22,1
LOC100217969,0.40137699673426935,5.466182081288922e-4,0.001,0.001,1
LOC100229276,0.40147404403055914,-2.6098287931129727e-4,0.001,0.001,1
LOC105758935,0.40147404403055914,-6.282050242348981e-4,0.001,0.001,1
LOC100221754,0.4015225729599275,4.0548783396488495e-4,0.001,0.001,1
DNAI2,0.401619641380574,-1.6242317940457548e-4,0.001,0.001,1
GPR82,0.401619641380574,-6.286170637828945e-4,0.001,0.001,1
CTNNAL1,0.40180494299508906,0.021478839613988665,0.142,0.151,1
MRPL40,0.4019811437239724,0.03611505995981035,0.063,0.06,1
AMN1,0.4025032763947159,0.00858839266902137,0.009,0.008,1
MTBP,0.40257072144274153,0.007721148472741912,0.034,0.037,1
LOC115497982,0.4026954666151597,-0.0010153684142341877,0.007,0.008,1
ADCY6,0.40270344240157385,0.006559609108040675,0.015,0.017,1
ENHO,0.4030035971258509,0.009009646988675808,0.008,0.006,1
LOC100232561,0.4031675731135211,0.0030740476001857526,0.003,0.002,1
LOC100219318,0.40330645965607487,-0.006356454458588914,0.022,0.025,1
NKX2-1,0.4036067438072771,0.023371144175453426,0.034,0.032,1
ADAMTS8,0.40362273071012517,0.010920306619334217,0.006,0.005,1
UBE2S,0.403867986504183,-0.002492575943046094,0.002,0.003,1
TPX2,0.4043062370047015,-0.005611030827599971,0.007,0.008,1
LOC115493048,0.40533733606137407,6.601906385023202e-4,0.003,0.002,1
NDRG1,0.40566841980351165,0.04880489209903069,0.042,0.039,1
TAX1BP1,0.40581980813376706,0.032243021743004974,0.451,0.496,1
GPR139,0.4058540390073724,0.0031851250092485572,0.016,0.018,1
STK19,0.4058680770763529,0.0035143733293280383,0.019,0.021,1
PLEKHG4,0.406004609955747,0.011255541030630083,0.008,0.006,1
GNMT,0.40606234152132303,0.013078603423137644,0.02,0.018,1
BMP2K,0.4062790692548054,0.059066489166047814,0.072,0.069,1
XPC,0.4067164137062345,0.046147956213626495,0.092,0.089,1
ENAH,0.40678455426798127,0.04307123088789422,0.135,0.143,1
ABCA1,0.4069305393605641,0.04460044480329939,0.251,0.27,1
CEBPB,0.4070428547717205,2.619131491923832e-4,0.004,0.005,1
BLOC1S3,0.407214361451336,0.03809543038680774,0.07,0.067,1
LOC115492668,0.4072364859001697,-0.003627697044144021,0.009,0.01,1
RNF166,0.40778244373933425,-4.980885225197157e-4,0.023,0.025,1
KIF5A,0.4081278700942817,-0.002696470664985979,0.007,0.008,1
PSMD9,0.4081478469860549,0.02099576833029551,0.024,0.022,1
LOC100221949,0.4083758336633249,0.005791354285528628,0.001,0.001,1
TUFM,0.40838904681058863,0.0018725231940938045,0.011,0.013,1
CRYBB2,0.4084003460099041,0.0031748521338160916,0.001,0.001,1
ETHE1,0.4088662514432061,0.0021097370431175594,0.001,0.001,1
SYT3,0.40892087144121814,-9.64850637182749e-4,0.002,0.002,1
ERCC6L,0.40896437704858546,0.0021550421416544315,0.001,0.001,1
CNTF,0.40896437704858546,0.002096196546900906,0.001,0.001,1
C1QTNF12,0.40899312528307225,-7.667079800336334e-4,0.002,0.002,1
CSNK1E,0.4091975388079356,0.05264969773749295,0.106,0.103,1
LOC100219761,0.4095534249482462,0.0010674417883861425,0.001,0.001,1
CKAP2L,0.4097160814990537,7.688884948110868e-4,0.002,0.002,1
SNX22,0.4097884188921596,0.001397169184173228,0.002,0.002,1
TM2D1,0.41012649787543615,0.032273165370242746,0.078,0.083,1
POMC,0.41114824714372417,-0.001292127010264779,0,0.001,1
PRR11,0.41122068382089627,-0.00127690758152833,0,0.001,1
LOC115497497,0.41122068382089627,-0.0015529537365138065,0,0.001,1
TSPAN32,0.41122068382089627,-0.0017699593471280203,0,0.001,1
DRC3,0.4112931280732576,-0.0010125815658863667,0,0.001,1
LRRC3,0.4113655799004267,-0.0013457617145936573,0,0.001,1
OBSL1,0.4113655799004267,-0.001513686286443067,0,0.001,1
LOC115496085,0.4114380393020224,-3.616127164732232e-4,0,0.001,1
LOC100222639,0.4114380393020224,-4.6169318538007316e-4,0,0.001,1
LOC115492312,0.4114380393020224,-5.552516311992855e-4,0,0.001,1
LPAR3,0.4114380393020224,-8.335557009333346e-4,0,0.001,1
LOC115493001,0.4114380393020224,-8.882501857621238e-4,0,0.001,1
MCM10,0.4114380393020224,-0.0011012989150175722,0,0.001,1
GALNT5,0.4114380393020224,-0.0018409238137809597,0,0.001,1
LGSN,0.41151050627766317,-1.09769372915112e-4,0,0.001,1
CA12,0.41151050627766317,-1.7797237055881994e-4,0,0.001,1
FAM181A,0.41151050627766317,-2.791385937192018e-4,0,0.001,1
PLA1A,0.41151050627766317,-2.8704589203195035e-4,0,0.001,1
LOC100224181,0.41151050627766317,-6.689964887556563e-4,0,0.001,1
LOC101233579,0.41151050627766317,-6.958496486184254e-4,0,0.001,1
LOC115491738,0.41151050627766317,-9.29537524275067e-4,0,0.001,1
ASB15,0.4115829808269668,-5.076573936051217e-4,0,0.001,1
IRX5,0.4115829808269668,-7.113183302397978e-4,0,0.001,1
GABRR3,0.4117279526450341,0.0011364654674301733,0,0.001,1
LOC100231116,0.4117279526450341,3.5279183334489773e-4,0,0.001,1
LOC115496675,0.4117279526450341,1.605055603172503e-4,0,0.001,1
SCN4A,0.4117279526450341,1.2231058782207122e-4,0,0.001,1
BAIAP2L2,0.4117279526450341,-1.213410461639087e-4,0,0.001,1
DLST,0.412026744755815,0.04327548021672495,0.133,0.143,1
TLCD1,0.4126470749305843,0.0038763862003094573,0.005,0.004,1
ELOA,0.41268406271576125,0.016651990385987525,0.036,0.034,1
BLM,0.41282279566964547,0.013507248390941903,0.04,0.043,1
CERS6,0.4128281977297003,0.045023623513033795,0.146,0.157,1
CSNK2A2,0.4129501543420119,0.002867279145312124,0.033,0.036,1
MRPL46,0.41348651160104555,0.014448041115752597,0.041,0.044,1
LOC115491952,0.41348743746603295,0.0016735886037859207,0.005,0.004,1
FCF1,0.4136320452612074,0.025547039348314073,0.019,0.017,1
LOC101233562,0.4137141369947912,0.0029388886794233654,0.016,0.018,1
CERCAM,0.41395838018162834,0.004305573948890071,0.017,0.019,1
SH3GL2,0.4142563355796539,0.01678780760036741,0.114,0.121,1
FZD1,0.4143074641877351,0.010879443505494496,0.051,0.055,1
FBN1,0.4143172723716246,0.05133212224905581,0.284,0.309,1
LOC115492752,0.41498624723014593,-4.4586311669365074e-4,0.004,0.005,1
LOC115498337,0.4152522143813164,-0.0056738841415333524,0.003,0.003,1
ARPC3,0.41525956241548106,0.021543675499016146,0.097,0.103,1
CHCHD4,0.4152848878565885,0.013035479710740053,0.037,0.04,1
CKS2,0.41536853683803615,-0.004433080740058052,0.004,0.005,1
CPNE2,0.4158019429132647,0.001803042792265952,0.023,0.025,1
LOC100223369,0.4158722423029709,-3.3365266458171283e-4,0.012,0.013,1
PPT1,0.4160512816498016,0.011175555801417353,0.065,0.07,1
TMEM198,0.4161246541312293,0.03327765214038353,0.056,0.053,1
TCF24,0.4162831062395692,-0.0013545252038323092,0.003,0.003,1
LOC100190186,0.41635256258702436,-7.180984256032058e-4,0.005,0.007,1
XKR8,0.4164341905888371,0.003683815358081044,0.012,0.013,1
KIF26A,0.4164732924040516,0.026841262619623205,0.033,0.031,1
CALB2,0.41650205623746805,0.06047115896980032,0.093,0.091,1
LOC100223311,0.41660199300198714,0.005180695943727028,0.001,0,1
LOC115492853,0.41667499674157027,0.0014383087264866316,0.001,0,1
DIO1,0.4167480080269695,0.0021153596294155377,0.001,0,1
LOC115493287,0.4167480080269695,0.0020285397355229266,0.001,0,1
OLFML2A,0.4167480080269695,0.00174848330848573,0.001,0,1
KLRG1,0.4167480080269695,0.0017031557683662205,0.001,0,1
SCARA5,0.4167480080269695,0.001538236020352753,0.001,0,1
ARL11,0.4167480080269695,0.001365236250715427,0.001,0,1
ADRA1A,0.4167480080269695,0.00133267485709304,0.001,0,1
LOC115491818,0.4167480080269695,0.0012553856717159614,0.001,0,1
NDC80,0.4167480080269695,0.001252538279801289,0.001,0,1
LOC100220924,0.416774449772868,0.003686249933693153,0.003,0.002,1
DNAJB6,0.4168203450165668,0.05000454395521392,0.161,0.173,1
LOC101233009,0.41682102685778205,9.567653368636058e-4,0.001,0,1
LOC100189947,0.4168407325355194,0.012625296628495195,0.024,0.027,1
LOC115491427,0.41689405323360523,0.0018680953451178312,0.001,0,1
LOC115492944,0.41689405323360523,0.001250996004097218,0.001,0,1
MFRP,0.41689405323360523,0.001014212805909937,0.001,0,1
LOC100232745,0.41689405323360523,9.707376537984524e-4,0.001,0,1
LMOD2,0.41689405323360523,9.480585629482138e-4,0.001,0,1
LOC115498454,0.41689405323360523,9.213410841046683e-4,0.001,0,1
LOC115493200,0.41689405323360523,8.930019579450616e-4,0.001,0,1
MASP1,0.41689405323360523,5.587148950283188e-4,0.001,0,1
SYT16,0.41690483186084987,0.03843566639743212,0.256,0.275,1
BAX,0.41691468969666884,0.0049649420945853395,0.026,0.028,1
CHRDL1,0.41696708715403613,0.001049379294136745,0.001,0,1
LOC115491733,0.41696708715403613,9.470256333811691e-4,0.001,0,1
UBE2G1,0.416982148556233,0.044607385714065806,0.167,0.18,1
CHAF1B,0.4170285776725386,-6.766110116081109e-4,0.003,0.003,1
CD28,0.41704012861867124,0.001503839967163829,0.001,0,1
UPP2,0.41704012861867124,6.205913557549906e-4,0.001,0,1
LOC100219376,0.41704012861867124,5.672937531557991e-4,0.001,0,1
LOC100231322,0.41711317762710676,5.24776567098954e-4,0.001,0,1
GUCA1C,0.41718623417893896,-1.8557947027452034e-4,0.001,0,1
LOC100227271,0.41718623417893896,-1.9389871379313166e-4,0.001,0,1
LOC100218778,0.4172848402562874,0.008515562092402756,0.006,0.005,1
PUM1,0.4174437884194127,0.06519296985892564,0.269,0.294,1
LRRC4,0.417628706558603,0.0023296595121579102,0.003,0.002,1
LOC115492240,0.4178283921784624,0.004220791931116205,0.002,0.002,1
NAB1,0.4179348046481053,0.003995891990444533,0.033,0.036,1
TMEM64,0.41850622947815286,0.007900993656555125,0.026,0.029,1
TNFRSF6B,0.41852392278028,0.0032272727620445613,0.002,0.002,1
COPS8,0.4188586835600129,0.04834683813747351,0.065,0.062,1
NUP43,0.41900932471551244,0.0071532659875739105,0.019,0.021,1
CYTIP,0.4190368548217159,0.009081454621576866,0.002,0.002,1
LOC105760826,0.4191101610039203,0.001978315639737811,0.002,0.002,1
LOC100223410,0.4191150029949205,-0.056516792769423896,0.178,0.183,1
IRF8,0.41935474667895967,0.0050247915774607535,0.005,0.004,1
F11R,0.4195134798231366,0.0013675643275866227,0.002,0.002,1
LOC115498108,0.4196968819688842,0.001217378588800353,0.002,0.002,1
COL8A2,0.4197857168823666,7.338053309876649e-4,0.017,0.019,1
LAMB1,0.4199904234131845,1.1671787473782006e-4,0.002,0.002,1
C7H2orf69,0.4201343336173828,0.019804273195359268,0.044,0.041,1
TMEM132E,0.42022916190413073,0.009546738891715728,0.01,0.009,1
LOC100219596,0.4203208016982794,0.001352124012011153,0.002,0.002,1
RAB35,0.42046013704352114,0.028525594718046443,0.046,0.044,1
LOC115491730,0.420714327455356,0.0030483788907312327,0.005,0.004,1
NDUFB2,0.42079442028540315,0.05963996382858727,0.158,0.157,1
LOC115491719,0.4208776890959507,0.03830561509242239,0.069,0.066,1
DNAJB9,0.4214306129270371,0.023710834870755593,0.062,0.067,1
MBNL1,0.42148251964604216,0.06806418367532624,0.128,0.128,1
ADRB2,0.4215056155610078,0.02788627971840653,0.036,0.033,1
PMF1,0.42204362647885313,-6.955258348277076e-4,0.004,0.005,1
ARHGAP18,0.4220978139005601,0.06887171849241597,0.055,0.052,1
PRSS23,0.42221984109609767,0.00803761766998208,0.015,0.013,1
CMC1,0.4224135759388116,0.033570562276538374,0.063,0.06,1
UBXN2B,0.42248645498952275,0.015465085229453113,0.046,0.05,1
NME6,0.4229386588189387,0.010815384231079112,0.047,0.051,1
CCDC86,0.4237474827845884,3.4202194906041844e-4,0.018,0.02,1
GLA,0.42388454323450386,0.00854270827590388,0.008,0.007,1
ERG,0.42404940212859404,-0.0046643761894191935,0.012,0.011,1
PRR5L,0.4242451372283408,0.008257480037443782,0.037,0.04,1
EGFL7,0.4243843163142226,-0.006300915765832339,0.01,0.009,1
ASAH1,0.4249480996477035,0.02054956149482312,0.069,0.074,1
ATRNL1,0.4253661390664634,0.031520445734253943,0.543,0.574,1
SCUBE1,0.4254893138593294,0.012555741838833165,0.036,0.033,1
AOC1,0.42619858053061443,0.01886903213583624,0.037,0.035,1
PRLHR,0.42622871969610177,-0.004325370872585483,0.002,0.002,1
LOC100227902,0.42643535501602237,0.013799712867058861,0.038,0.041,1
LOC115498159,0.42651332628185457,-0.0016184400620432816,0.002,0.002,1
ARSG,0.426600178847044,0.00237671229250052,0.018,0.02,1
ENTPD8,0.42676244792378626,-0.0017021486943079814,0.002,0.002,1
USP2,0.426833641112593,-0.002020661668371184,0.002,0.002,1
SEMA3G,0.42694044387501917,-0.0026649683373226526,0.002,0.002,1
TPMT,0.42709912940117634,0.014035335780674979,0.039,0.042,1
C15H12orf65,0.42715548604158304,0.004336426664417553,0.014,0.016,1
NCKAP5L,0.42734965128137936,0.03370126174206306,0.093,0.099,1
LRFN5,0.42737114110889224,0.024963029654313212,0.069,0.074,1
LOC100223114,0.42746787277383236,-0.003418166504271354,0.003,0.004,1
LOC115497343,0.42778423786354836,0.005357288504992862,0.005,0.004,1
PPCDC,0.4278738472509672,-0.0013495178597722132,0.01,0.011,1
ANGPTL4,0.4280652633705417,0.008612383212264312,0.008,0.007,1
ETFDH,0.42852367439755573,0.009404097609846257,0.049,0.052,1
LOC115498133,0.4286240846643953,0.02317661483735274,0.032,0.03,1
MMAB,0.4288781255252262,0.02301993862104497,0.032,0.029,1
MKNK1,0.42962772573557906,-0.0020549899244287836,0.015,0.017,1
ZNF76,0.429645112237114,0.005178172046915161,0.031,0.033,1
ALG6,0.42965507136108827,0.001673332637866759,0.021,0.023,1
LOC105759725,0.4296921954862182,0.0017895992577105363,0.006,0.007,1
SMARCD3,0.4299415108919498,0.04089905547961814,0.375,0.411,1
EFL1,0.43016323584748156,0.030321977005314305,0.14,0.148,1
TMEM38B,0.43017968607577023,0.016068271681073346,0.022,0.02,1
MYCN,0.4302312700396697,0.0039248077147838525,0.018,0.02,1
CHST3,0.430247538726545,0.008733058840100956,0.008,0.007,1
LOC101234219,0.4302541401796368,0.0061623314293260956,0.007,0.005,1
ABCF1,0.4302597938367952,0.004042213974842973,0.024,0.026,1
SLC16A10,0.43046325429187815,8.865192919322445e-5,0.004,0.005,1
TOMM22,0.4304799236125761,0.03179934192945216,0.092,0.098,1
CLTB,0.43084219989435235,0.04851083753307053,0.081,0.079,1
MYO5C,0.4319739494783558,8.823152232338358e-4,0.004,0.005,1
MFSD9,0.43198989858185305,0.026292924205751245,0.044,0.041,1
LOC105760943,0.4320530174621153,0.008518516062782179,0.016,0.014,1
PLP2,0.4323195984448887,0.017747257497404946,0.016,0.015,1
DAGLB,0.4324944574131526,0.007852689770240007,0.045,0.049,1
PAPOLG,0.43255771011380123,3.5498307906402585e-4,0.006,0.007,1
TMEM170B,0.43268767186313434,0.027834043111919116,0.112,0.119,1
LOC115495872,0.4329251719651685,0.03140499766285404,0.063,0.06,1
ALOX5,0.43336308405938945,-0.0030149904846279475,0.006,0.007,1
AK6,0.4334785198402088,-0.0019480580922258662,0.001,0.001,1
UBTD1,0.4335879614084682,0.01541093482637311,0.02,0.018,1
LOC115494797,0.4337149038462601,-0.0016349176464148284,0.001,0.001,1
AP3M2,0.4337676602988012,0.027006260231863796,0.034,0.031,1
DMRTA2,0.43378125750818053,0.006632703723664226,0.01,0.011,1
LOC115492868,0.4338094783112072,-0.00233088194152302,0.001,0.001,1
LOC115491944,0.43390406469617415,-8.647094458753956e-4,0.001,0.001,1
HLX,0.43390406469617415,-0.0014362336449911064,0.001,0.001,1
LOC100228204,0.4339513623583679,-0.0012838611179431495,0.001,0.001,1
LOC105760841,0.43399866300021034,-0.0013165248156381034,0.001,0.001,1
CCDC30,0.43404321118834194,0.0024059169102327825,0.007,0.005,1
FOXN1,0.43404596662158224,-0.001774884599314918,0.001,0.001,1
SERP1,0.4341396264424677,0.037721109203586956,0.145,0.155,1
KLHL33,0.43414058280243867,-8.964736548782506e-4,0.001,0.001,1
LOC115492632,0.43425253442185785,0.0024129271479864794,0.007,0.005,1
ALOX5AP,0.4342588696000459,-7.706258856164921e-5,0.001,0.001,1
FHAD1,0.4343771753880148,-5.914336172195269e-4,0.001,0.001,1
CLDN14,0.4344718332731159,-3.6961084002133833e-4,0.001,0.001,1
LOC115490720,0.43466118478241755,2.3171079077551364e-4,0.001,0.001,1
LOC115492165,0.4348346344871014,0.004275357727093483,0.012,0.014,1
RIC8B,0.43493488909163264,0.06946738827131171,0.216,0.219,1
MARCHF2,0.43505117721786957,0.041212645414954674,0.061,0.066,1
CLYBL,0.435184849683721,0.026575517777898627,0.127,0.134,1
TMUB2,0.4354502651044,0.05714287290459552,0.132,0.13,1
ENC1,0.4357494784341124,0.004725799036671054,0.008,0.009,1
MAPK8IP1,0.436128539865209,0.0350507789908541,0.046,0.044,1
ADPRHL2,0.43651012984360804,0.006727116034946488,0.01,0.011,1
LOC105760508,0.4376269045568621,0.0030356910379880494,0.002,0.002,1
PTPRB,0.43772192484136,0.0020124140655826267,0.025,0.027,1
CENPH,0.43783837147420374,0.01459697227622498,0.02,0.018,1
GRIK1,0.43787553001684054,0.02939993489625986,0.071,0.068,1
FBXO21,0.43814998210402356,0.003263063753362133,0.028,0.031,1
